report_name,report_agency,date,domain,visits
Visits to participating hostnames,Department of Agriculture,4/9/24,nutrition.gov,3976
Visits to participating hostnames,Department of Agriculture,4/9/24,plants.usda.gov,3777
Visits to participating hostnames,Department of Agriculture,4/9/24,rma.usda.gov,3537
Visits to participating hostnames,Department of Agriculture,4/9/24,mymarketnews.ams.usda.gov,3480
Visits to participating hostnames,Department of Agriculture,4/9/24,snaped.fns.usda.gov,3212
Visits to participating hostnames,Department of Agriculture,4/9/24,usdasearch.usda.gov,3039
Visits to participating hostnames,Department of Agriculture,4/9/24,agcounts.usda.gov,1369
Visits to participating hostnames,Department of Agriculture,4/9/24,plants.sc.egov.usda.gov,1170
Visits to participating hostnames,Department of Agriculture,4/9/24,npgsweb.ars-grin.gov,1009
Visits to participating hostnames,Department of Agriculture,4/9/24,quickstats.nass.usda.gov,1009
Visits to participating hostnames,Department of Agriculture,4/9/24,aff.gov,973
Visits to participating hostnames,Department of Agriculture,4/9/24,wcc.nrcs.usda.gov,815
Visits to participating hostnames,Department of Agriculture,4/9/24,search.nal.usda.gov,748
Visits to participating hostnames,Department of Agriculture,4/9/24,search.ers.usda.gov,531
Visits to participating hostnames,Department of Agriculture,4/9/24,data.ers.usda.gov,490
Visits to participating hostnames,Department of Agriculture,4/9/24,tellus.ars.usda.gov,418
Visits to participating hostnames,Department of Agriculture,4/9/24,aglearn.usda.gov,383
Visits to participating hostnames,Department of Agriculture,4/9/24,agclass.nal.usda.gov,371
Visits to participating hostnames,Department of Agriculture,4/9/24,aglab.ars.usda.gov,313
Visits to participating hostnames,Department of Agriculture,4/9/24,search.invasivespeciesinfo.gov,312
Visits to participating hostnames,Department of Agriculture,4/9/24,training.ars-grin.gov,205
Visits to participating hostnames,Department of Agriculture,4/9/24,phytochem.nal.usda.gov,198
Visits to participating hostnames,Department of Agriculture,4/9/24,symbols.fs2c.usda.gov,174
Visits to participating hostnames,Department of Agriculture,4/9/24,scinet.usda.gov,166
Visits to participating hostnames,Department of Agriculture,4/9/24,srs.fs.usda.gov,145
Visits to participating hostnames,Department of Agriculture,4/9/24,famprod.nwcg.gov,134
Visits to participating hostnames,Department of Agriculture,4/9/24,legacy.rma.usda.gov,134
Visits to participating hostnames,Department of Agriculture,4/9/24,digitop.nal.usda.gov,132
Visits to participating hostnames,Department of Agriculture,4/9/24,scientificdiscoveries.ars.usda.gov,124
Visits to participating hostnames,Department of Agriculture,4/9/24,professionalstandards.fns.usda.gov,114
Visits to participating hostnames,Department of Agriculture,4/9/24,mtbs.gov,109
Visits to participating hostnames,Department of Agriculture,4/9/24,reconnect-apply.rd.usda.gov,109
Visits to participating hostnames,Department of Agriculture,4/8/24,fs.usda.gov,149593
Visits to participating hostnames,Department of Agriculture,4/8/24,myplate.gov,53335
Visits to participating hostnames,Department of Agriculture,4/8/24,fns.usda.gov,46951
Visits to participating hostnames,Department of Agriculture,4/8/24,usda.gov,43090
Visits to participating hostnames,Department of Agriculture,4/8/24,fdc.nal.usda.gov,32924
Visits to participating hostnames,Department of Agriculture,4/8/24,fsa.usda.gov,29851
Visits to participating hostnames,Department of Agriculture,4/8/24,rd.usda.gov,26690
Visits to participating hostnames,Department of Agriculture,4/8/24,fsis.usda.gov,22437
Visits to participating hostnames,Department of Agriculture,4/8/24,nrcs.usda.gov,19531
Visits to participating hostnames,Department of Agriculture,4/8/24,ams.usda.gov,17914
Visits to participating hostnames,Department of Agriculture,4/8/24,ers.usda.gov,15320
Visits to participating hostnames,Department of Agriculture,4/8/24,farmers.gov,8341
Visits to participating hostnames,Department of Agriculture,4/8/24,nal.usda.gov,8074
Visits to participating hostnames,Department of Agriculture,4/8/24,ars.usda.gov,7623
Visits to participating hostnames,Department of Agriculture,4/8/24,fas.usda.gov,6694
Visits to participating hostnames,Department of Agriculture,4/8/24,nass.usda.gov,5562
Visits to participating hostnames,Department of Agriculture,4/8/24,nfc.usda.gov,5402
Visits to participating hostnames,Department of Agriculture,4/8/24,dietaryguidelines.gov,4483
Visits to participating hostnames,Department of Agriculture,4/8/24,invasivespeciesinfo.gov,4058
Visits to participating hostnames,Department of Agriculture,4/8/24,plants.usda.gov,3887
Visits to participating hostnames,Department of Agriculture,4/8/24,nutrition.gov,3588
Visits to participating hostnames,Department of Agriculture,4/8/24,rma.usda.gov,3452
Visits to participating hostnames,Department of Agriculture,4/8/24,snaped.fns.usda.gov,3168
Visits to participating hostnames,Department of Agriculture,4/8/24,mymarketnews.ams.usda.gov,2908
Visits to participating hostnames,Department of Agriculture,4/8/24,usdasearch.usda.gov,2861
Visits to participating hostnames,Department of Agriculture,4/8/24,agcounts.usda.gov,2206
Visits to participating hostnames,Department of Agriculture,4/8/24,aff.gov,1059
Visits to participating hostnames,Department of Agriculture,4/8/24,plants.sc.egov.usda.gov,1046
Visits to participating hostnames,Department of Agriculture,4/8/24,quickstats.nass.usda.gov,1001
Visits to participating hostnames,Department of Agriculture,4/8/24,npgsweb.ars-grin.gov,948
Visits to participating hostnames,Department of Agriculture,4/8/24,wcc.nrcs.usda.gov,869
Visits to participating hostnames,Department of Agriculture,4/8/24,search.nal.usda.gov,649
Visits to participating hostnames,Department of Agriculture,4/8/24,search.ers.usda.gov,503
Visits to participating hostnames,Department of Agriculture,4/8/24,tellus.ars.usda.gov,493
Visits to participating hostnames,Department of Agriculture,4/8/24,data.ers.usda.gov,454
Visits to participating hostnames,Department of Agriculture,4/8/24,aglearn.usda.gov,352
Visits to participating hostnames,Department of Agriculture,4/8/24,agclass.nal.usda.gov,326
Visits to participating hostnames,Department of Agriculture,4/8/24,aglab.ars.usda.gov,309
Visits to participating hostnames,Department of Agriculture,4/8/24,search.invasivespeciesinfo.gov,251
Visits to participating hostnames,Department of Agriculture,4/8/24,training.ars-grin.gov,221
Visits to participating hostnames,Department of Agriculture,4/8/24,phytochem.nal.usda.gov,208
Visits to participating hostnames,Department of Agriculture,4/8/24,srs.fs.usda.gov,171
Visits to participating hostnames,Department of Agriculture,4/8/24,scinet.usda.gov,158
Visits to participating hostnames,Department of Agriculture,4/8/24,famprod.nwcg.gov,132
Visits to participating hostnames,Department of Agriculture,4/8/24,digitop.nal.usda.gov,131
Visits to participating hostnames,Department of Agriculture,4/8/24,symbols.fs2c.usda.gov,121
Visits to participating hostnames,Department of Agriculture,4/8/24,search.farmers.gov,114
Visits to participating hostnames,Department of Agriculture,4/8/24,legacy.rma.usda.gov,104
Visits to participating hostnames,Department of Agriculture,4/7/24,fs.usda.gov,144754
Visits to participating hostnames,Department of Agriculture,4/7/24,myplate.gov,32996
Visits to participating hostnames,Department of Agriculture,4/7/24,fdc.nal.usda.gov,29597
Visits to participating hostnames,Department of Agriculture,4/7/24,fns.usda.gov,24723
Visits to participating hostnames,Department of Agriculture,4/7/24,usda.gov,22760
Visits to participating hostnames,Department of Agriculture,4/7/24,fsis.usda.gov,15591
Visits to participating hostnames,Department of Agriculture,4/7/24,rd.usda.gov,14542
Visits to participating hostnames,Department of Agriculture,4/7/24,ers.usda.gov,9580
Visits to participating hostnames,Department of Agriculture,4/7/24,nrcs.usda.gov,9542
Visits to participating hostnames,Department of Agriculture,4/7/24,fsa.usda.gov,9002
Visits to participating hostnames,Department of Agriculture,4/7/24,ams.usda.gov,6710
Visits to participating hostnames,Department of Agriculture,4/7/24,nal.usda.gov,6525
Visits to participating hostnames,Department of Agriculture,4/7/24,farmers.gov,4882
Visits to participating hostnames,Department of Agriculture,4/7/24,ars.usda.gov,4665
Visits to participating hostnames,Department of Agriculture,4/7/24,dietaryguidelines.gov,3406
Visits to participating hostnames,Department of Agriculture,4/7/24,fas.usda.gov,3306
Visits to participating hostnames,Department of Agriculture,4/7/24,plants.usda.gov,2940
Visits to participating hostnames,Department of Agriculture,4/7/24,snaped.fns.usda.gov,2875
Visits to participating hostnames,Department of Agriculture,4/7/24,nutrition.gov,2370
Visits to participating hostnames,Department of Agriculture,4/7/24,nass.usda.gov,2116
Visits to participating hostnames,Department of Agriculture,4/7/24,invasivespeciesinfo.gov,2066
Visits to participating hostnames,Department of Agriculture,4/7/24,usdasearch.usda.gov,1330
Visits to participating hostnames,Department of Agriculture,4/7/24,mymarketnews.ams.usda.gov,1087
Visits to participating hostnames,Department of Agriculture,4/7/24,plants.sc.egov.usda.gov,922
Visits to participating hostnames,Department of Agriculture,4/7/24,wcc.nrcs.usda.gov,825
Visits to participating hostnames,Department of Agriculture,4/7/24,search.nal.usda.gov,779
Visits to participating hostnames,Department of Agriculture,4/7/24,rma.usda.gov,701
Visits to participating hostnames,Department of Agriculture,4/7/24,nfc.usda.gov,676
Visits to participating hostnames,Department of Agriculture,4/7/24,aff.gov,642
Visits to participating hostnames,Department of Agriculture,4/7/24,npgsweb.ars-grin.gov,509
Visits to participating hostnames,Department of Agriculture,4/7/24,tellus.ars.usda.gov,380
Visits to participating hostnames,Department of Agriculture,4/7/24,quickstats.nass.usda.gov,344
Visits to participating hostnames,Department of Agriculture,4/7/24,agcounts.usda.gov,305
Visits to participating hostnames,Department of Agriculture,4/7/24,search.ers.usda.gov,274
Visits to participating hostnames,Department of Agriculture,4/7/24,aglab.ars.usda.gov,273
Visits to participating hostnames,Department of Agriculture,4/7/24,agclass.nal.usda.gov,255
Visits to participating hostnames,Department of Agriculture,4/7/24,data.ers.usda.gov,216
Visits to participating hostnames,Department of Agriculture,4/7/24,srs.fs.usda.gov,166
Visits to participating hostnames,Department of Agriculture,4/7/24,phytochem.nal.usda.gov,162
Visits to participating hostnames,Department of Agriculture,4/6/24,fs.usda.gov,131491
Visits to participating hostnames,Department of Agriculture,4/6/24,fdc.nal.usda.gov,27040
Visits to participating hostnames,Department of Agriculture,4/6/24,myplate.gov,24796
Visits to participating hostnames,Department of Agriculture,4/6/24,fns.usda.gov,23528
Visits to participating hostnames,Department of Agriculture,4/6/24,usda.gov,20007
Visits to participating hostnames,Department of Agriculture,4/6/24,fsis.usda.gov,16629
Visits to participating hostnames,Department of Agriculture,4/6/24,rd.usda.gov,13156
Visits to participating hostnames,Department of Agriculture,4/6/24,nrcs.usda.gov,9007
Visits to participating hostnames,Department of Agriculture,4/6/24,fsa.usda.gov,8812
Visits to participating hostnames,Department of Agriculture,4/6/24,ers.usda.gov,7469
Visits to participating hostnames,Department of Agriculture,4/6/24,ams.usda.gov,6519
Visits to participating hostnames,Department of Agriculture,4/6/24,nal.usda.gov,5435
Visits to participating hostnames,Department of Agriculture,4/6/24,farmers.gov,4887
Visits to participating hostnames,Department of Agriculture,4/6/24,ars.usda.gov,4569
Visits to participating hostnames,Department of Agriculture,4/6/24,dietaryguidelines.gov,2915
Visits to participating hostnames,Department of Agriculture,4/6/24,fas.usda.gov,2854
Visits to participating hostnames,Department of Agriculture,4/6/24,plants.usda.gov,2514
Visits to participating hostnames,Department of Agriculture,4/6/24,snaped.fns.usda.gov,2464
Visits to participating hostnames,Department of Agriculture,4/6/24,nutrition.gov,1870
Visits to participating hostnames,Department of Agriculture,4/6/24,nass.usda.gov,1851
Visits to participating hostnames,Department of Agriculture,4/6/24,invasivespeciesinfo.gov,1551
Visits to participating hostnames,Department of Agriculture,4/6/24,search.nal.usda.gov,1507
Visits to participating hostnames,Department of Agriculture,4/6/24,usdasearch.usda.gov,1146
Visits to participating hostnames,Department of Agriculture,4/6/24,mymarketnews.ams.usda.gov,1143
Visits to participating hostnames,Department of Agriculture,4/6/24,wcc.nrcs.usda.gov,888
